,step,AverageReturn
844,84500,-1017.489990234375
845,84600,-963.4500122070312
846,84700,-998.3599853515625
847,84800,-1125.8399658203125
848,84900,-894.77001953125
849,85000,-1014.3200073242188
850,85100,-875.0800170898438
851,85200,-1022.47998046875
852,85300,-924.77001953125
853,85400,-902.7000122070312
854,85500,-963.75
855,85600,-977.6699829101562
856,85700,-880.77001953125
857,85800,-968.1699829101562
858,85900,-964.8599853515625
859,86000,-1002.7100219726562
860,86100,-921.3599853515625
861,86200,-947.3599853515625
862,86300,-955.030029296875
863,86400,-917.9400024414062
864,86500,-995.2000122070312
865,86600,-913.719970703125
866,86700,-948.9199829101562
867,86800,-912.280029296875
868,86900,-932.8699951171875
869,87000,-926.6099853515625
870,87100,-896.9600219726562
871,87200,-882.8599853515625
872,87300,-952.8800048828125
873,87400,-985.5499877929688
874,87500,-893.3699951171875
875,87600,-858.030029296875
876,87700,-925.0700073242188
877,87800,-980.3900146484375
878,87900,-1051.3499755859375
879,88000,-939.8300170898438
880,88100,-868.0800170898438
881,88200,-1004.2100219726562
882,88300,-922.77001953125
883,88400,-965.3200073242188
884,88500,-942.4299926757812
885,88600,-1011.8200073242188
886,88700,-891.4299926757812
887,88800,-903.7899780273438
888,88900,-831.2100219726562
889,89000,-919.5499877929688
890,89100,-1051.4200439453125
891,89200,-891.0700073242188
892,89300,-1001.0800170898438
893,89400,-925.1300048828125
894,89500,-950.4199829101562
895,89600,-959.7000122070312
896,89700,-947.9500122070312
897,89800,-976.1099853515625
898,89900,-885.72998046875
899,90000,-945.5399780273438
900,90100,-989.9000244140625
901,90200,-1005.75
902,90300,-909.7100219726562
903,90400,-922.47998046875
904,90500,-1012.9500122070312
905,90600,-903.280029296875
906,90700,-909.8900146484375
907,90800,-928.969970703125
908,90900,-863.1300048828125
909,91000,-903.2000122070312
910,91100,-993.989990234375
911,91200,-950.510009765625
912,91300,-903.4500122070312
913,91400,-859.72998046875
914,91500,-980.0399780273438
915,91600,-953.5800170898438
916,91700,-884.4000244140625
917,91800,-984.9299926757812
918,91900,-976.4500122070312
919,92000,-890.5800170898438
920,92100,-1024.239990234375
921,92200,-911.47998046875
922,92300,-947.0900268554688
923,92400,-964.9500122070312
924,92500,-932.4400024414062
925,92600,-1006.5800170898438
926,92700,-840.7000122070312
927,92800,-926.8800048828125
928,92900,-863.5499877929688
929,93000,-922.8200073242188
930,93100,-1003.6400146484375
931,93200,-899.1900024414062
932,93300,-1215.469970703125
933,93400,-951.3900146484375
934,93500,-978.75
935,93600,-991.4600219726562
936,93700,-899.260009765625
937,93800,-1051.0799560546875
938,93900,-894.25
939,94000,-939.3400268554688
940,94100,-944.7000122070312
941,94200,-929.4500122070312
942,94300,-907.8300170898438
943,94400,-979.9600219726562
944,94500,-1004.3599853515625
945,94600,-980.5599975585938
946,94700,-921.1900024414062
947,94800,-948.1099853515625
948,94900,-968.3800048828125
949,95000,-924.760009765625
950,95100,-1029.699951171875
951,95200,-968.1099853515625
952,95300,-1003.2100219726562
953,95400,-891.4600219726562
954,95500,-986.5999755859375
955,95600,-1009.0800170898438
956,95700,-931.1699829101562
957,95800,-926.5900268554688
958,95900,-907.9500122070312
959,96000,-867.9199829101562
960,96100,-894.239990234375
961,96200,-917.7100219726562
962,96300,-912.969970703125
963,96400,-984.9199829101562
964,96500,-898.2100219726562
965,96600,-968.469970703125
966,96700,-867.7899780273438
967,96800,-998.780029296875
968,96900,-932.22998046875
969,97000,-888.8099975585938
970,97100,-937.010009765625
971,97200,-981.6799926757812
972,97300,-1029.1199951171875
973,97400,-967.1900024414062
974,97500,-908.0499877929688
975,97600,-926.1300048828125
976,97700,-1009.0599975585938
977,97800,-1041.4300537109375
978,97900,-969.02001953125
979,98000,-904.6400146484375
980,98100,-876.9299926757812
981,98200,-942.280029296875
982,98300,-955.510009765625
983,98400,-1029.489990234375
984,98500,-905.47998046875
985,98600,-1009.1900024414062
986,98700,-868.5700073242188
987,98800,-938.0800170898438
988,98900,-949.1599731445312
989,99000,-916.530029296875
990,99100,-901.760009765625
991,99200,-915.2999877929688
992,99300,-1097.06005859375
993,99400,-874.97998046875
994,99500,-1041.510009765625
995,99600,-866.7899780273438
996,99700,-889.739990234375
997,99800,-963.5
998,99900,-1018.4199829101562
999,100000,-1076.0699462890625
1000,100100,-839.3499755859375
1001,100200,-948.3400268554688
1002,100300,-954.219970703125
1003,100400,-954.3599853515625
1004,100500,-947.2899780273438
1005,100600,-866.989990234375
1006,100700,-927.0999755859375
1007,100800,-918.219970703125
1008,100900,-950.1099853515625
1009,101000,-1036.219970703125
1010,101100,-894.4400024414062
1011,101200,-889.3400268554688
1012,101300,-910.25
1013,101400,-1066.22998046875
1014,101500,-888.9199829101562
1015,101600,-924.6400146484375
1016,101700,-966.5700073242188
1017,101800,-1039.1800537109375
1018,101900,-905.7899780273438
1019,102000,-916.5900268554688
1020,102100,-887.1199951171875
1021,102200,-926.260009765625
1022,102300,-974.2000122070312
1023,102400,-947.6500244140625
1024,102500,-918.72998046875
1025,102600,-928.75
1026,102700,-913.0599975585938
1027,102800,-881.0700073242188
1028,102900,-923.6599731445312
1029,103000,-869.530029296875
1030,103100,-981.0700073242188
1031,103200,-864.2899780273438
1032,103300,-1007.1900024414062
1033,103400,-878.2899780273438
1034,103500,-920.4400024414062
1035,103600,-1119.8399658203125
1036,103700,-927.3900146484375
1037,103800,-975.8699951171875
1038,103900,-1015.3699951171875
1039,104000,-974.8099975585938
1040,104100,-986.1099853515625
1041,104200,-921.3900146484375
1042,104300,-969.7999877929688
1043,104400,-1045.1400146484375
1044,104500,-905.52001953125
1045,104600,-891.75
1046,104700,-1004.3099975585938
1047,104800,-855.280029296875
1048,104900,-950.1900024414062
1049,105000,-867.1900024414062
1050,105100,-910.52001953125
1051,105200,-876.0
1052,105300,-984.2899780273438
1053,105400,-904.5
1054,105500,-890.02001953125
1055,105600,-994.8499755859375
1056,105700,-867.4400024414062
1057,105800,-902.4199829101562
1058,105900,-962.739990234375
1059,106000,-1073.469970703125
1060,106100,-922.4099731445312
1061,106200,-923.4099731445312
1062,106300,-957.3099975585938
1063,106400,-931.9500122070312
1064,106500,-928.1599731445312
1065,106600,-873.27001953125
1066,106700,-918.260009765625
1067,106800,-900.9199829101562
1068,106900,-970.1199951171875
1069,107000,-953.030029296875
1070,107100,-939.3099975585938
1071,107200,-978.8300170898438
1072,107300,-927.6599731445312
1073,107400,-849.9099731445312
1074,107500,-963.1799926757812
1075,107600,-1012.8800048828125
1076,107700,-1003.1400146484375
1077,107800,-988.1599731445312
1078,107900,-955.8300170898438
1079,108000,-1043.6800537109375
1080,108100,-866.5499877929688
1081,108200,-891.2999877929688
1082,108300,-950.5599975585938
1083,108400,-905.2100219726562
1084,108500,-872.969970703125
1085,108600,-943.9000244140625
1086,108700,-911.6400146484375
1087,108800,-975.219970703125
1088,108900,-887.5900268554688
1089,109000,-964.8699951171875
1090,109100,-881.6799926757812
1091,109200,-937.239990234375
1092,109300,-960.1699829101562
1093,109400,-915.8900146484375
1094,109500,-880.27001953125
1095,109600,-969.0499877929688
1096,109700,-1010.22998046875
1097,109800,-911.010009765625
1098,109900,-955.4500122070312
1099,110000,-908.8400268554688
1100,110100,-923.3300170898438
1101,110200,-989.8300170898438
1102,110300,-916.6699829101562
1103,110400,-875.260009765625
1104,110500,-907.75
1105,110600,-976.1199951171875
1106,110700,-1052.18994140625
1107,110800,-958.0900268554688
1108,110900,-899.97998046875
1109,111000,-924.260009765625
1110,111100,-950.6099853515625
1111,111200,-889.5700073242188
1112,111300,-956.9400024414062
1113,111400,-1135.56005859375
1114,111500,-969.5
1115,111600,-909.2100219726562
1116,111700,-856.97998046875
1117,111800,-932.3599853515625
1118,111900,-833.4199829101562
1119,112000,-885.1500244140625
1120,112100,-978.1900024414062
1121,112200,-980.260009765625
1122,112300,-835.47998046875
1123,112400,-881.0499877929688
1124,112500,-890.010009765625
1125,112600,-883.7100219726562
1126,112700,-875.8099975585938
1127,112800,-972.9400024414062
1128,112900,-897.6199951171875
1129,113000,-848.0499877929688
1130,113100,-958.6699829101562
1131,113200,-848.4600219726562
1132,113300,-952.0900268554688
1133,113400,-821.4299926757812
1134,113500,-956.4400024414062
1135,113600,-869.6900024414062
1136,113700,-877.8499755859375
1137,113800,-847.0
1138,113900,-987.97998046875
1139,114000,-910.1799926757812
1140,114100,-928.6699829101562
1141,114200,-932.0999755859375
1142,114300,-1008.4600219726562
1143,114400,-897.030029296875
1144,114500,-1007.8699951171875
1145,114600,-847.7999877929688
1146,114700,-952.2899780273438
1147,114800,-876.0599975585938
1148,114900,-958.4199829101562
1149,115000,-923.7000122070312
1150,115100,-957.75
1151,115200,-980.1699829101562
1152,115300,-923.0800170898438
1153,115400,-876.4400024414062
1154,115500,-932.989990234375
1155,115600,-896.2999877929688
1156,115700,-909.7100219726562
1157,115800,-890.0900268554688
1158,115900,-860.0999755859375
1159,116000,-975.0999755859375
1160,116100,-898.010009765625
1161,116200,-866.1699829101562
1162,116300,-930.0599975585938
1163,116400,-869.4600219726562
1164,116500,-898.9199829101562
1165,116600,-975.3699951171875
1166,116700,-866.6500244140625
1167,116800,-884.5700073242188
1168,116900,-930.75
1169,117000,-994.1500244140625
1170,117100,-988.0
1171,117200,-927.989990234375
1172,117300,-945.02001953125
1173,117400,-869.8900146484375
1174,117500,-898.2000122070312
1175,117600,-882.1699829101562
1176,117700,-898.780029296875
1177,117800,-932.9299926757812
1178,117900,-900.719970703125
1179,118000,-923.5499877929688
1180,118100,-850.780029296875
1181,118200,-974.0599975585938
1182,118300,-1044.9200439453125
1183,118400,-956.3699951171875
1184,118500,-888.4299926757812
1185,118600,-892.2999877929688
1186,118700,-886.6500244140625
1187,118800,-956.6199951171875
1188,118900,-908.52001953125
1189,119000,-981.8599853515625
1190,119100,-961.0
1191,119200,-1017.3599853515625
1192,119300,-908.5999755859375
1193,119400,-866.280029296875
1194,119500,-966.3900146484375
1195,119600,-975.5900268554688
1196,119700,-907.3099975585938
1197,119800,-948.1900024414062
1198,119900,-885.8800048828125
1199,120000,-971.6500244140625
1200,120100,-878.6799926757812
1201,120200,-937.0999755859375
1202,120300,-910.6099853515625
1203,120400,-861.760009765625
1204,120500,-951.3300170898438
1205,120600,-867.3300170898438
1206,120700,-857.0399780273438
1207,120800,-906.27001953125
1208,120900,-925.010009765625
1209,121000,-885.6599731445312
1210,121100,-929.6699829101562
1211,121200,-913.989990234375
1212,121300,-897.6699829101562
1213,121400,-872.22998046875
1214,121500,-966.52001953125
1215,121600,-1066.52001953125
1216,121700,-1008.75
1217,121800,-921.2000122070312
1218,121900,-934.7999877929688
1219,122000,-836.6599731445312
1220,122100,-928.780029296875
1221,122200,-969.8900146484375
1222,122300,-860.8300170898438
1223,122400,-907.0900268554688
1224,122500,-867.6599731445312
1225,122600,-852.3099975585938
1226,122700,-930.3400268554688
1227,122800,-898.510009765625
1228,122900,-838.8400268554688
1229,123000,-913.9299926757812
1230,123100,-995.6599731445312
1231,123200,-880.3900146484375
1232,123300,-854.0800170898438
1233,123400,-988.4299926757812
1234,123500,-814.0800170898438
1235,123600,-914.010009765625
1236,123700,-821.5800170898438
1237,123800,-950.5900268554688
1238,123900,-905.1099853515625
1239,124000,-957.0900268554688
1240,124100,-833.7899780273438
1241,124200,-980.4500122070312
1242,124300,-900.760009765625
1243,124400,-929.6699829101562
1244,124500,-842.6599731445312
1245,124600,-894.3099975585938
1246,124700,-926.5599975585938
1247,124800,-1012.0399780273438
1248,124900,-893.97998046875
1249,125000,-872.1699829101562
1250,125100,-860.7000122070312
1251,125200,-913.52001953125
1252,125300,-879.4400024414062
1253,125400,-888.6599731445312
1254,125500,-860.9600219726562
1255,125600,-963.3200073242188
1256,125700,-899.3699951171875
1257,125800,-889.969970703125
1258,125900,-801.8300170898438
1259,126000,-880.530029296875
1260,126100,-825.6500244140625
1261,126200,-937.7000122070312
1262,126300,-923.5800170898438
1263,126400,-941.1400146484375
1264,126500,-938.5499877929688
1265,126600,-1011.9299926757812
1266,126700,-962.1400146484375
1267,126800,-852.8099975585938
1268,126900,-852.3300170898438
1269,127000,-934.489990234375
1270,127100,-865.010009765625
1271,127200,-934.6900024414062
1272,127300,-881.7100219726562
1273,127400,-904.489990234375
1274,127500,-971.9199829101562
1275,127600,-863.780029296875
1276,127700,-891.52001953125
1277,127800,-905.7999877929688
1278,127900,-896.7100219726562
1279,128000,-888.9099731445312
1280,128100,-875.75
1281,128200,-954.8900146484375
1282,128300,-925.8099975585938
1283,128400,-955.8900146484375
1284,128500,-825.3699951171875
1285,128600,-898.5
1286,128700,-878.3099975585938
1287,128800,-863.6199951171875
1288,128900,-898.9400024414062
1289,129000,-842.2999877929688
1290,129100,-1112.280029296875
1291,129200,-872.2000122070312
1292,129300,-885.7999877929688
1293,129400,-886.0599975585938
1294,129500,-873.6400146484375
1295,129600,-953.3400268554688
1296,129700,-904.77001953125
1297,129800,-920.02001953125
1298,129900,-938.9299926757812
1299,130000,-865.7999877929688
1300,130100,-893.22998046875
1301,130200,-927.8599853515625
1302,130300,-887.469970703125
1303,130400,-896.1500244140625
1304,130500,-840.0800170898438
1305,130600,-862.1400146484375
1306,130700,-859.9500122070312
1307,130800,-848.7100219726562
1308,130900,-811.6500244140625
1309,131000,-852.1699829101562
1310,131100,-832.510009765625
1311,131200,-953.3800048828125
1312,131300,-937.7899780273438
1313,131400,-908.5499877929688
1314,131500,-840.8499755859375
1315,131600,-864.989990234375
1316,131700,-1071.989990234375
1317,131800,-849.3499755859375
1318,131900,-873.5900268554688
1319,132000,-907.9000244140625
1320,132100,-953.719970703125
1321,132200,-845.1500244140625
1322,132300,-841.4600219726562
1323,132400,-890.6799926757812
1324,132500,-977.9299926757812
1325,132600,-831.010009765625
1326,132700,-903.0
1327,132800,-936.0700073242188
1328,132900,-832.0700073242188
1329,133000,-929.0399780273438
1330,133100,-1024.3499755859375
1331,133200,-896.2000122070312
1332,133300,-911.760009765625
1333,133400,-963.7100219726562
1334,133500,-989.6699829101562
1335,133600,-912.3900146484375
1336,133700,-890.4500122070312
1337,133800,-875.1099853515625
1338,133900,-947.219970703125
1339,134000,-898.4000244140625
1340,134100,-1025.81005859375
1341,134200,-884.4400024414062
1342,134300,-952.1400146484375
1343,134400,-911.8699951171875
1344,134500,-942.6599731445312
1345,134600,-950.52001953125
1346,134700,-900.5599975585938
1347,134800,-891.0399780273438
1348,134900,-898.760009765625
1349,135000,-886.3200073242188
1350,135100,-900.3400268554688
1351,135200,-890.2000122070312
1352,135300,-907.52001953125
1353,135400,-889.4000244140625
1354,135500,-947.0499877929688
1355,135600,-904.8900146484375
1356,135700,-973.4199829101562
1357,135800,-876.489990234375
1358,135900,-862.5399780273438
1359,136000,-887.7899780273438
1360,136100,-903.3200073242188
1361,136200,-865.8200073242188
1362,136300,-893.510009765625
1363,136400,-897.530029296875
1364,136500,-904.8400268554688
1365,136600,-925.9500122070312
1366,136700,-860.5499877929688
1367,136800,-931.22998046875
1368,136900,-854.4600219726562
1369,137000,-880.7000122070312
1370,137100,-929.239990234375
1371,137200,-910.4299926757812
1372,137300,-884.1099853515625
1373,137400,-922.4600219726562
1374,137500,-911.3099975585938
1375,137600,-818.3300170898438
1376,137700,-851.6300048828125
1377,137800,-889.6099853515625
1378,137900,-945.6400146484375
1379,138000,-869.6599731445312
1380,138100,-986.530029296875
1381,138200,-929.260009765625
1382,138300,-832.6300048828125
1383,138400,-840.02001953125
1384,138500,-915.2100219726562
1385,138600,-803.0800170898438
1386,138700,-911.4600219726562
1387,138800,-1128.050048828125
1388,138900,-851.510009765625
1389,139000,-875.8400268554688
1390,139100,-911.6900024414062
1391,139200,-989.2999877929688
1392,139300,-934.8800048828125
1393,139400,-947.4099731445312
1394,139500,-862.97998046875
1395,139600,-956.2999877929688
1396,139700,-1000.8200073242188
1397,139800,-851.77001953125
1398,139900,-898.3200073242188
1399,140000,-941.489990234375
1400,140100,-955.4400024414062
1401,140200,-895.0
1402,140300,-918.4099731445312
1403,140400,-914.9000244140625
1404,140500,-912.6900024414062
1405,140600,-881.8800048828125
1406,140700,-921.6599731445312
1407,140800,-884.47998046875
1408,140900,-869.6599731445312
1409,141000,-873.780029296875
1410,141100,-885.6099853515625
1411,141200,-854.4199829101562
1412,141300,-887.6400146484375
1413,141400,-861.9199829101562
1414,141500,-892.739990234375
1415,141600,-943.2899780273438
1416,141700,-917.3900146484375
1417,141800,-889.72998046875
1418,141900,-884.719970703125
1419,142000,-868.4600219726562
1420,142100,-860.6300048828125
1421,142200,-975.010009765625
1422,142300,-945.7100219726562
1423,142400,-869.6199951171875
1424,142500,-901.5700073242188
1425,142600,-897.260009765625
1426,142700,-900.6199951171875
1427,142800,-856.1799926757812
1428,142900,-923.3400268554688
1429,143000,-896.3599853515625
1430,143100,-830.7899780273438
1431,143200,-818.8200073242188
1432,143300,-901.27001953125
1433,143400,-863.280029296875
1434,143500,-935.7000122070312
1435,143600,-946.510009765625
1436,143700,-850.1400146484375
1437,143800,-834.7999877929688
1438,143900,-996.6300048828125
1439,144000,-856.0800170898438
1440,144100,-920.510009765625
1441,144200,-903.0399780273438
1442,144300,-847.280029296875
1443,144400,-912.7999877929688
1444,144500,-906.8900146484375
1445,144600,-821.8400268554688
1446,144700,-909.469970703125
1447,144800,-924.2000122070312
1448,144900,-929.9400024414062
1449,145000,-936.5399780273438
1450,145100,-924.010009765625
1451,145200,-895.3599853515625
1452,145300,-948.52001953125
1453,145400,-923.6799926757812
1454,145500,-917.239990234375
1455,145600,-906.5999755859375
1456,145700,-965.6599731445312
1457,145800,-890.8099975585938
1458,145900,-921.8099975585938
1459,146000,-850.4400024414062
1460,146100,-915.3400268554688
1461,146200,-878.4000244140625
1462,146300,-915.9500122070312
1463,146400,-846.4299926757812
1464,146500,-863.969970703125
1465,146600,-866.1599731445312
1466,146700,-882.239990234375
1467,146800,-910.4500122070312
1468,146900,-924.2000122070312
1469,147000,-863.97998046875
1470,147100,-852.3499755859375
1471,147200,-896.25
1472,147300,-906.3200073242188
1473,147400,-895.1699829101562
1474,147500,-839.2899780273438
1475,147600,-876.4500122070312
1476,147700,-890.0800170898438
1477,147800,-855.5599975585938
1478,147900,-907.489990234375
1479,148000,-1126.800048828125
1480,148100,-904.5900268554688
1481,148200,-856.8099975585938
1482,148300,-843.5700073242188
1483,148400,-786.8400268554688
1484,148500,-974.8800048828125
1485,148600,-989.3099975585938
1486,148700,-935.239990234375
1487,148800,-962.510009765625
1488,148900,-977.030029296875
1489,149000,-871.0800170898438
1490,149100,-865.8800048828125
1491,149200,-890.9000244140625
1492,149300,-857.97998046875
1493,149400,-889.4199829101562
1494,149500,-947.489990234375
1495,149600,-980.1400146484375
1496,149700,-879.1099853515625
1497,149800,-1033.8699951171875
1498,149900,-833.7100219726562
1499,150000,-977.989990234375
1500,150100,-838.3699951171875
1501,150200,-883.0800170898438
1502,150300,-885.0399780273438
1503,150400,-912.5
1504,150500,-947.1500244140625
1505,150600,-886.6199951171875
1506,150700,-837.27001953125
1507,150800,-823.5700073242188
1508,150900,-968.6699829101562
1509,151000,-846.239990234375
1510,151100,-1004.97998046875
1511,151200,-863.3699951171875
1512,151300,-903.239990234375
1513,151400,-899.8099975585938
1514,151500,-879.6199951171875
1515,151600,-845.5700073242188
1516,151700,-947.969970703125
1517,151800,-957.4600219726562
1518,151900,-870.9299926757812
1519,152000,-901.22998046875
1520,152100,-848.1500244140625
1521,152200,-927.989990234375
1522,152300,-916.1599731445312
1523,152400,-880.489990234375
1524,152500,-873.6900024414062
1525,152600,-880.219970703125
1526,152700,-948.1599731445312
1527,152800,-895.280029296875
1528,152900,-907.3900146484375
1529,153000,-855.4199829101562
1530,153100,-834.719970703125
1531,153200,-883.22998046875
1532,153300,-850.8699951171875
1533,153400,-819.77001953125
1534,153500,-846.8300170898438
1535,153600,-850.1400146484375
1536,153700,-890.2000122070312
1537,153800,-865.7899780273438
1538,153900,-931.0399780273438
1539,154000,-860.4199829101562
1540,154100,-879.6699829101562
1541,154200,-909.9600219726562
1542,154300,-824.72998046875
1543,154400,-860.4199829101562
1544,154500,-845.47998046875
1545,154600,-985.530029296875
1546,154700,-924.1900024414062
1547,154800,-812.02001953125
1548,154900,-889.010009765625
1549,155000,-823.6900024414062
1550,155100,-849.5800170898438
1551,155200,-895.239990234375
1552,155300,-969.6599731445312
1553,155400,-828.6099853515625
1554,155500,-798.3099975585938
1555,155600,-867.989990234375
1556,155700,-870.4500122070312
1557,155800,-875.22998046875
1558,155900,-848.510009765625
1559,156000,-805.8499755859375
1560,156100,-906.3499755859375
1561,156200,-836.969970703125
1562,156300,-830.25
1563,156400,-848.8599853515625
1564,156500,-892.739990234375
1565,156600,-844.9299926757812
1566,156700,-879.510009765625
1567,156800,-846.239990234375
1568,156900,-832.5999755859375
1569,157000,-860.3900146484375
1570,157100,-944.7899780273438
1571,157200,-878.5800170898438
1572,157300,-813.010009765625
1573,157400,-801.719970703125
1574,157500,-853.5599975585938
1575,157600,-858.280029296875
1576,157700,-1039.5799560546875
1577,157800,-856.3499755859375
1578,157900,-1022.77001953125
1579,158000,-849.3900146484375
1580,158100,-999.9400024414062
1581,158200,-1002.22998046875
1582,158300,-894.47998046875
1583,158400,-870.969970703125
1584,158500,-927.8300170898438
1585,158600,-867.5999755859375
1586,158700,-859.8699951171875
1587,158800,-855.52001953125
1588,158900,-839.0499877929688
1589,159000,-892.8200073242188
1590,159100,-844.1199951171875
1591,159200,-833.0
1592,159300,-894.280029296875
1593,159400,-885.010009765625
1594,159500,-847.280029296875
1595,159600,-932.3300170898438
1596,159700,-863.9199829101562
1597,159800,-857.0700073242188
1598,159900,-880.8499755859375
1599,160000,-880.219970703125
1600,160100,-955.5399780273438
1601,160200,-859.5999755859375
1602,160300,-887.77001953125
1603,160400,-904.530029296875
1604,160500,-890.4600219726562
1605,160600,-836.8099975585938
1606,160700,-856.8099975585938
1607,160800,-888.739990234375
1608,160900,-844.5399780273438
1609,161000,-881.7999877929688
1610,161100,-805.780029296875
1611,161200,-856.030029296875
1612,161300,-927.3599853515625
1613,161400,-832.1900024414062
1614,161500,-861.8300170898438
1615,161600,-894.8900146484375
1616,161700,-826.4199829101562
1617,161800,-806.1199951171875
1618,161900,-861.5900268554688
1619,162000,-783.5399780273438
1620,162100,-818.27001953125
1621,162200,-904.7999877929688
1622,162300,-837.9600219726562
1623,162400,-830.0
1624,162500,-853.719970703125
1625,162600,-906.5700073242188
1626,162700,-969.2000122070312
1627,162800,-850.510009765625
1628,162900,-772.2999877929688
1629,163000,-905.239990234375
1630,163100,-839.3900146484375
1631,163200,-1072.050048828125
1632,163300,-893.47998046875
1633,163400,-949.989990234375
1634,163500,-899.6699829101562
1635,163600,-819.6300048828125
1636,163700,-893.3800048828125
1637,163800,-890.8099975585938
1638,163900,-889.489990234375
